date,State,Rt,Climate,Region
7/26/2020,AL,0.900479507,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/27/2020,AL,0.906437814,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/28/2020,AL,0.909700659,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/29/2020,AL,0.915957826,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/30/2020,AL,0.922008212,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/31/2020,AL,0.931168108,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/1/2020,AL,0.942366947,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/2/2020,AL,0.952862693,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/3/2020,AL,0.96876848,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/4/2020,AL,0.982566227,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/5/2020,AL,0.993047651,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/6/2020,AL,1.008903135,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/7/2020,AL,1.016931554,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/8/2020,AL,1.030829191,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/9/2020,AL,1.041899059,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/10/2020,AL,1.048981705,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/11/2020,AL,1.057808175,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/12/2020,AL,1.063681932,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/13/2020,AL,1.069472801,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/14/2020,AL,1.068103097,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/15/2020,AL,1.071902179,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/16/2020,AL,1.066687644,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/17/2020,AL,1.066104546,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/18/2020,AL,1.059202365,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/19/2020,AL,1.051846922,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/20/2020,AL,1.041659193,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/21/2020,AL,1.033384255,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/22/2020,AL,1.022356285,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/23/2020,AL,1.011833366,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/24/2020,AL,0.996890479,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/25/2020,AL,0.987773732,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/26/2020,AL,0.978208733,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/27/2020,AL,0.972251112,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/28/2020,AL,0.964901361,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/29/2020,AL,0.955705471,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/30/2020,AL,0.952461527,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/31/2020,AL,0.948404873,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/1/2020,AL,0.945543083,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/2/2020,AL,0.940944145,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/3/2020,AL,0.93754282,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/4/2020,AL,0.939087343,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/5/2020,AL,0.939448909,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/6/2020,AL,0.938951136,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/7/2020,AL,0.942887831,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/8/2020,AL,0.944151462,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/9/2020,AL,0.94640144,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/10/2020,AL,0.947311514,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/11/2020,AL,0.956956305,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/12/2020,AL,0.961704423,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/13/2020,AL,0.968181154,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/14/2020,AL,0.975257511,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/15/2020,AL,0.982601533,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/16/2020,AL,0.990768452,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/17/2020,AL,0.998483678,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/18/2020,AL,1.007782495,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/19/2020,AL,1.016118922,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/20/2020,AL,1.020696202,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/21/2020,AL,1.025446283,68,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/22/2020,AL,1.033961918,64.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/23/2020,AL,1.043784797,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/24/2020,AL,1.055108844,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/25/2020,AL,1.060147939,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/26/2020,AL,1.067971956,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/27/2020,AL,1.071560028,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/28/2020,AL,1.082302346,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/29/2020,AL,1.083250659,61.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/30/2020,AL,1.092385847,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/1/2020,AL,1.099920031,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/2/2020,AL,1.098301913,58.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/3/2020,AL,1.101328203,59.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/4/2020,AL,1.105631247,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/5/2020,AL,1.113128129,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/6/2020,AL,1.112360188,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/7/2020,AL,1.112392766,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/8/2020,AL,1.114391156,71,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/9/2020,AL,1.111310254,71,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/10/2020,AL,1.114447885,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/11/2020,AL,1.110084679,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/12/2020,AL,1.107073605,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/13/2020,AL,1.107756265,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/14/2020,AL,1.106406831,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/15/2020,AL,1.101118888,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/16/2020,AL,1.102113383,56.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/17/2020,AL,1.101283429,55,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/18/2020,AL,1.097632596,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/19/2020,AL,1.097411395,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/20/2020,AL,1.101788997,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/21/2020,AL,1.10198387,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/22/2020,AL,1.105541402,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/23/2020,AL,1.105883241,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/24/2020,AL,1.107584504,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/25/2020,AL,1.106942204,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/26/2020,AL,1.10416664,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/27/2020,AL,1.109044098,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/28/2020,AL,1.106679851,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/29/2020,AL,1.101720294,62,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/30/2020,AL,1.098894941,52,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/31/2020,AL,1.09492237,57.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/1/2020,AR,1.128905913,57,"Region 06 AR, LA, NM, OK, TX"
4/2/2020,AR,1.115899541,63,"Region 06 AR, LA, NM, OK, TX"
4/3/2020,AR,1.106937267,62.5,"Region 06 AR, LA, NM, OK, TX"
4/4/2020,AR,1.097676209,54.5,"Region 06 AR, LA, NM, OK, TX"
4/5/2020,AR,1.085887816,60,"Region 06 AR, LA, NM, OK, TX"
4/6/2020,AR,1.074374319,65,"Region 06 AR, LA, NM, OK, TX"
4/7/2020,AR,1.061800857,69.5,"Region 06 AR, LA, NM, OK, TX"
4/8/2020,AR,1.052171934,74,"Region 06 AR, LA, NM, OK, TX"
4/9/2020,AR,1.048081768,65,"Region 06 AR, LA, NM, OK, TX"
4/10/2020,AR,1.04120182,51.5,"Region 06 AR, LA, NM, OK, TX"
4/11/2020,AR,1.035772574,55.5,"Region 06 AR, LA, NM, OK, TX"
4/12/2020,AR,1.029413088,60,"Region 06 AR, LA, NM, OK, TX"
4/13/2020,AR,1.029131626,48.5,"Region 06 AR, LA, NM, OK, TX"
4/14/2020,AR,1.02729459,45.5,"Region 06 AR, LA, NM, OK, TX"
4/15/2020,AR,1.024970767,49,"Region 06 AR, LA, NM, OK, TX"
4/16/2020,AR,1.027826347,54.5,"Region 06 AR, LA, NM, OK, TX"
4/17/2020,AR,1.03087055,57.5,"Region 06 AR, LA, NM, OK, TX"
4/18/2020,AR,1.034074179,49.5,"Region 06 AR, LA, NM, OK, TX"
4/19/2020,AR,1.03946585,53.5,"Region 06 AR, LA, NM, OK, TX"
4/20/2020,AR,1.044500282,60,"Region 06 AR, LA, NM, OK, TX"
4/21/2020,AR,1.056122975,66.5,"Region 06 AR, LA, NM, OK, TX"
4/22/2020,AR,1.065096628,60,"Region 06 AR, LA, NM, OK, TX"
4/23/2020,AR,1.07687575,63.5,"Region 06 AR, LA, NM, OK, TX"
4/24/2020,AR,1.087581501,62.5,"Region 06 AR, LA, NM, OK, TX"
4/25/2020,AR,1.098721501,61,"Region 06 AR, LA, NM, OK, TX"
4/26/2020,AR,1.107860834,61.5,"Region 06 AR, LA, NM, OK, TX"
4/27/2020,AR,1.119682216,63.5,"Region 06 AR, LA, NM, OK, TX"
4/28/2020,AR,1.13032419,68,"Region 06 AR, LA, NM, OK, TX"
4/29/2020,AR,1.141054868,63.5,"Region 06 AR, LA, NM, OK, TX"
4/30/2020,AR,1.151191362,62.5,"Region 06 AR, LA, NM, OK, TX"
5/1/2020,AR,1.163839008,66.5,"Region 06 AR, LA, NM, OK, TX"
5/2/2020,AR,1.169569323,72.5,"Region 06 AR, LA, NM, OK, TX"
5/3/2020,AR,1.175839047,71.5,"Region 06 AR, LA, NM, OK, TX"
5/4/2020,AR,1.178892268,75.5,"Region 06 AR, LA, NM, OK, TX"
5/5/2020,AR,1.185637779,66,"Region 06 AR, LA, NM, OK, TX"
5/6/2020,AR,1.190208154,62,"Region 06 AR, LA, NM, OK, TX"
5/7/2020,AR,1.197500932,61,"Region 06 AR, LA, NM, OK, TX"
5/8/2020,AR,1.200646814,60.5,"Region 06 AR, LA, NM, OK, TX"
5/9/2020,AR,1.203409388,55,"Region 06 AR, LA, NM, OK, TX"
5/10/2020,AR,1.209469484,61.5,"Region 06 AR, LA, NM, OK, TX"
5/11/2020,AR,1.20962939,58,"Region 06 AR, LA, NM, OK, TX"
5/12/2020,AR,1.209356492,52,"Region 06 AR, LA, NM, OK, TX"
5/13/2020,AR,1.205348985,68,"Region 06 AR, LA, NM, OK, TX"
5/14/2020,AR,1.205868235,73,"Region 06 AR, LA, NM, OK, TX"
5/15/2020,AR,1.213137927,74.5,"Region 06 AR, LA, NM, OK, TX"
5/16/2020,AR,1.211469899,73,"Region 06 AR, LA, NM, OK, TX"
5/17/2020,AR,1.20977998,70,"Region 06 AR, LA, NM, OK, TX"
5/18/2020,AR,1.206507055,69.5,"Region 06 AR, LA, NM, OK, TX"
5/19/2020,AR,1.20416768,65,"Region 06 AR, LA, NM, OK, TX"
5/20/2020,AR,1.199682685,66.5,"Region 06 AR, LA, NM, OK, TX"
5/21/2020,AR,1.197152809,69,"Region 06 AR, LA, NM, OK, TX"
5/22/2020,AR,1.192021498,73,"Region 06 AR, LA, NM, OK, TX"
5/23/2020,AR,1.181843477,73.5,"Region 06 AR, LA, NM, OK, TX"
5/24/2020,AR,1.180074088,75.5,"Region 06 AR, LA, NM, OK, TX"
5/25/2020,AR,1.175974744,77.5,"Region 06 AR, LA, NM, OK, TX"
5/26/2020,AR,1.170352446,73.5,"Region 06 AR, LA, NM, OK, TX"
5/27/2020,AR,1.158324596,72.5,"Region 06 AR, LA, NM, OK, TX"
5/28/2020,AR,1.153547781,69,"Region 06 AR, LA, NM, OK, TX"
5/29/2020,AR,1.143734151,73.5,"Region 06 AR, LA, NM, OK, TX"
5/30/2020,AR,1.136772359,71,"Region 06 AR, LA, NM, OK, TX"
5/31/2020,AR,1.131406192,71.5,"Region 06 AR, LA, NM, OK, TX"
6/1/2020,AR,1.12758262,72,"Region 06 AR, LA, NM, OK, TX"
6/2/2020,AR,1.123731008,73.5,"Region 06 AR, LA, NM, OK, TX"
6/3/2020,AR,1.116602341,77,"Region 06 AR, LA, NM, OK, TX"
6/4/2020,AR,1.110446257,80.5,"Region 06 AR, LA, NM, OK, TX"
6/5/2020,AR,1.105539382,81.5,"Region 06 AR, LA, NM, OK, TX"
6/6/2020,AR,1.10344558,79,"Region 06 AR, LA, NM, OK, TX"
6/7/2020,AR,1.097541525,82,"Region 06 AR, LA, NM, OK, TX"
6/8/2020,AR,1.093577764,76,"Region 06 AR, LA, NM, OK, TX"
6/9/2020,AR,1.094755678,81,"Region 06 AR, LA, NM, OK, TX"
6/10/2020,AR,1.089741449,71.5,"Region 06 AR, LA, NM, OK, TX"
6/11/2020,AR,1.088341923,72.5,"Region 06 AR, LA, NM, OK, TX"
6/12/2020,AR,1.084095007,76,"Region 06 AR, LA, NM, OK, TX"
6/13/2020,AR,1.076772492,79,"Region 06 AR, LA, NM, OK, TX"
6/14/2020,AR,1.073047367,79,"Region 06 AR, LA, NM, OK, TX"
6/15/2020,AR,1.067688891,79.5,"Region 06 AR, LA, NM, OK, TX"
6/16/2020,AR,1.062857389,75.5,"Region 06 AR, LA, NM, OK, TX"
6/17/2020,AR,1.056908538,74,"Region 06 AR, LA, NM, OK, TX"
6/18/2020,AR,1.058330064,76,"Region 06 AR, LA, NM, OK, TX"
6/19/2020,AR,1.057623765,79,"Region 06 AR, LA, NM, OK, TX"
6/20/2020,AR,1.050428105,80.5,"Region 06 AR, LA, NM, OK, TX"
6/21/2020,AR,1.050170937,78.5,"Region 06 AR, LA, NM, OK, TX"
6/22/2020,AR,1.045751901,77.5,"Region 06 AR, LA, NM, OK, TX"
6/23/2020,AR,1.045037253,77.5,"Region 06 AR, LA, NM, OK, TX"
6/24/2020,AR,1.043684633,77,"Region 06 AR, LA, NM, OK, TX"
6/25/2020,AR,1.04099946,76.5,"Region 06 AR, LA, NM, OK, TX"
6/26/2020,AR,1.039496113,76,"Region 06 AR, LA, NM, OK, TX"
6/27/2020,AR,1.040844549,80,"Region 06 AR, LA, NM, OK, TX"
6/28/2020,AR,1.037984468,80.5,"Region 06 AR, LA, NM, OK, TX"
6/29/2020,AR,1.037450516,74.5,"Region 06 AR, LA, NM, OK, TX"
6/30/2020,AR,1.035188517,82,"Region 06 AR, LA, NM, OK, TX"
7/1/2020,AR,1.030887852,82.5,"Region 06 AR, LA, NM, OK, TX"
7/2/2020,AR,1.030220006,82.5,"Region 06 AR, LA, NM, OK, TX"
7/3/2020,AR,1.025353341,81,"Region 06 AR, LA, NM, OK, TX"
7/4/2020,AR,1.021081682,80.5,"Region 06 AR, LA, NM, OK, TX"
7/5/2020,AR,1.018144867,81.5,"Region 06 AR, LA, NM, OK, TX"
7/6/2020,AR,1.017894817,80,"Region 06 AR, LA, NM, OK, TX"
7/7/2020,AR,1.015338144,81.5,"Region 06 AR, LA, NM, OK, TX"
7/8/2020,AR,1.012391247,80,"Region 06 AR, LA, NM, OK, TX"
7/9/2020,AR,1.007467014,81.5,"Region 06 AR, LA, NM, OK, TX"
7/10/2020,AR,0.999888151,81.5,"Region 06 AR, LA, NM, OK, TX"
7/11/2020,AR,0.996984696,85,"Region 06 AR, LA, NM, OK, TX"
7/12/2020,AR,0.995539319,84.5,"Region 06 AR, LA, NM, OK, TX"
7/13/2020,AR,0.992985664,80.5,"Region 06 AR, LA, NM, OK, TX"
7/14/2020,AR,0.985699203,83.5,"Region 06 AR, LA, NM, OK, TX"
7/15/2020,AR,0.979073917,84.5,"Region 06 AR, LA, NM, OK, TX"
7/16/2020,AR,0.979003529,86.5,"Region 06 AR, LA, NM, OK, TX"
7/17/2020,AR,0.974903915,86,"Region 06 AR, LA, NM, OK, TX"
7/18/2020,AR,0.971889751,83,"Region 06 AR, LA, NM, OK, TX"
7/19/2020,AR,0.965297177,85,"Region 06 AR, LA, NM, OK, TX"
7/20/2020,AR,0.962905832,85,"Region 06 AR, LA, NM, OK, TX"
7/21/2020,AR,0.955293998,83,"Region 06 AR, LA, NM, OK, TX"
7/22/2020,AR,0.949909412,79,"Region 06 AR, LA, NM, OK, TX"
7/23/2020,AR,0.948507358,83,"Region 06 AR, LA, NM, OK, TX"
7/24/2020,AR,0.946770204,83,"Region 06 AR, LA, NM, OK, TX"
7/25/2020,AR,0.940204598,82,"Region 06 AR, LA, NM, OK, TX"
7/26/2020,AR,0.936451905,82,"Region 06 AR, LA, NM, OK, TX"
7/27/2020,AR,0.936330655,80.5,"Region 06 AR, LA, NM, OK, TX"
7/28/2020,AR,0.93504571,82.5,"Region 06 AR, LA, NM, OK, TX"
7/29/2020,AR,0.933025103,81.5,"Region 06 AR, LA, NM, OK, TX"
7/30/2020,AR,0.93426954,84,"Region 06 AR, LA, NM, OK, TX"
7/31/2020,AR,0.934069111,77,"Region 06 AR, LA, NM, OK, TX"
8/1/2020,AR,0.935625477,79,"Region 06 AR, LA, NM, OK, TX"
8/2/2020,AR,0.935649857,78,"Region 06 AR, LA, NM, OK, TX"
8/3/2020,AR,0.937336762,78.5,"Region 06 AR, LA, NM, OK, TX"
8/4/2020,AR,0.936179784,77,"Region 06 AR, LA, NM, OK, TX"
8/5/2020,AR,0.936916105,74,"Region 06 AR, LA, NM, OK, TX"
8/6/2020,AR,0.93881577,76,"Region 06 AR, LA, NM, OK, TX"
8/7/2020,AR,0.946083255,79,"Region 06 AR, LA, NM, OK, TX"
8/8/2020,AR,0.946569267,82,"Region 06 AR, LA, NM, OK, TX"
8/9/2020,AR,0.950750351,85,"Region 06 AR, LA, NM, OK, TX"
8/10/2020,AR,0.954479924,86,"Region 06 AR, LA, NM, OK, TX"
8/11/2020,AR,0.955036325,84.5,"Region 06 AR, LA, NM, OK, TX"
8/12/2020,AR,0.954893955,78.5,"Region 06 AR, LA, NM, OK, TX"
8/13/2020,AR,0.959202117,81.5,"Region 06 AR, LA, NM, OK, TX"
8/14/2020,AR,0.964551395,82.5,"Region 06 AR, LA, NM, OK, TX"
8/15/2020,AR,0.963166003,85,"Region 06 AR, LA, NM, OK, TX"
8/16/2020,AR,0.963219887,82,"Region 06 AR, LA, NM, OK, TX"
8/17/2020,AR,0.968472116,78,"Region 06 AR, LA, NM, OK, TX"
8/18/2020,AR,0.969702816,81,"Region 06 AR, LA, NM, OK, TX"
8/19/2020,AR,0.971186463,78.5,"Region 06 AR, LA, NM, OK, TX"
8/20/2020,AR,0.974378653,77,"Region 06 AR, LA, NM, OK, TX"
8/21/2020,AR,0.979075609,79,"Region 06 AR, LA, NM, OK, TX"
8/22/2020,AR,0.981674194,78,"Region 06 AR, LA, NM, OK, TX"
8/23/2020,AR,0.986028671,80.5,"Region 06 AR, LA, NM, OK, TX"
8/24/2020,AR,0.985682849,82,"Region 06 AR, LA, NM, OK, TX"
8/25/2020,AR,0.987017887,83.5,"Region 06 AR, LA, NM, OK, TX"
8/26/2020,AR,0.986743157,81.5,"Region 06 AR, LA, NM, OK, TX"
8/27/2020,AR,0.988246393,73.5,"Region 06 AR, LA, NM, OK, TX"
8/28/2020,AR,0.992792668,83.5,"Region 06 AR, LA, NM, OK, TX"
8/29/2020,AR,0.994427158,84.5,"Region 06 AR, LA, NM, OK, TX"
8/30/2020,AR,0.99639326,80.5,"Region 06 AR, LA, NM, OK, TX"
8/31/2020,AR,1.002499354,78.5,"Region 06 AR, LA, NM, OK, TX"
9/1/2020,AR,1.003010888,79,"Region 06 AR, LA, NM, OK, TX"
9/2/2020,AR,1.005077354,77.5,"Region 06 AR, LA, NM, OK, TX"
9/3/2020,AR,1.00991838,78.5,"Region 06 AR, LA, NM, OK, TX"
9/4/2020,AR,1.012011259,81,"Region 06 AR, LA, NM, OK, TX"
9/5/2020,AR,1.012808478,76.5,"Region 06 AR, LA, NM, OK, TX"
9/6/2020,AR,1.01229674,77.5,"Region 06 AR, LA, NM, OK, TX"
9/7/2020,AR,1.018772399,78.5,"Region 06 AR, LA, NM, OK, TX"
9/8/2020,AR,1.020459036,79,"Region 06 AR, LA, NM, OK, TX"
9/9/2020,AR,1.023793096,80.5,"Region 06 AR, LA, NM, OK, TX"
9/10/2020,AR,1.022805496,80.5,"Region 06 AR, LA, NM, OK, TX"
9/11/2020,AR,1.026505286,80,"Region 06 AR, LA, NM, OK, TX"
9/12/2020,AR,1.024662883,81,"Region 06 AR, LA, NM, OK, TX"
9/13/2020,AR,1.028496738,78.5,"Region 06 AR, LA, NM, OK, TX"
9/14/2020,AR,1.025810731,77.5,"Region 06 AR, LA, NM, OK, TX"
9/15/2020,AR,1.029281546,77,"Region 06 AR, LA, NM, OK, TX"
9/16/2020,AR,1.033263205,78.5,"Region 06 AR, LA, NM, OK, TX"
9/17/2020,AR,1.034837697,78,"Region 06 AR, LA, NM, OK, TX"
9/18/2020,AR,1.034817184,71.5,"Region 06 AR, LA, NM, OK, TX"
9/19/2020,AR,1.038399532,67,"Region 06 AR, LA, NM, OK, TX"
9/20/2020,AR,1.043712275,69,"Region 06 AR, LA, NM, OK, TX"
9/21/2020,AR,1.047300877,68,"Region 06 AR, LA, NM, OK, TX"
9/22/2020,AR,1.048997919,66,"Region 06 AR, LA, NM, OK, TX"
9/23/2020,AR,1.050508779,61.5,"Region 06 AR, LA, NM, OK, TX"
9/24/2020,AR,1.051962138,65,"Region 06 AR, LA, NM, OK, TX"
9/25/2020,AR,1.052916867,66,"Region 06 AR, LA, NM, OK, TX"
9/26/2020,AR,1.055874573,65.5,"Region 06 AR, LA, NM, OK, TX"
9/27/2020,AR,1.058424875,70.5,"Region 06 AR, LA, NM, OK, TX"
9/28/2020,AR,1.056005011,65,"Region 06 AR, LA, NM, OK, TX"
9/29/2020,AR,1.059180764,61.5,"Region 06 AR, LA, NM, OK, TX"
9/30/2020,AR,1.063562964,67,"Region 06 AR, LA, NM, OK, TX"
10/1/2020,AR,1.065490864,66,"Region 06 AR, LA, NM, OK, TX"
10/2/2020,AR,1.065486289,59,"Region 06 AR, LA, NM, OK, TX"
10/3/2020,AR,1.066618737,60,"Region 06 AR, LA, NM, OK, TX"
10/4/2020,AR,1.071058344,60,"Region 06 AR, LA, NM, OK, TX"
10/5/2020,AR,1.067827421,57,"Region 06 AR, LA, NM, OK, TX"
10/6/2020,AR,1.066240382,60,"Region 06 AR, LA, NM, OK, TX"
10/7/2020,AR,1.069283041,68,"Region 06 AR, LA, NM, OK, TX"
10/8/2020,AR,1.072472814,68,"Region 06 AR, LA, NM, OK, TX"
10/9/2020,AR,1.070468759,68,"Region 06 AR, LA, NM, OK, TX"
10/10/2020,AR,1.070670342,69.5,"Region 06 AR, LA, NM, OK, TX"
10/11/2020,AR,1.074325679,72,"Region 06 AR, LA, NM, OK, TX"
10/12/2020,AR,1.072909339,67,"Region 06 AR, LA, NM, OK, TX"
10/13/2020,AR,1.074694398,62.5,"Region 06 AR, LA, NM, OK, TX"
10/14/2020,AR,1.07160812,62.5,"Region 06 AR, LA, NM, OK, TX"
10/15/2020,AR,1.069108473,58,"Region 06 AR, LA, NM, OK, TX"
10/16/2020,AR,1.071365353,55.5,"Region 06 AR, LA, NM, OK, TX"
10/17/2020,AR,1.066251777,55.5,"Region 06 AR, LA, NM, OK, TX"
10/18/2020,AR,1.071766772,67.5,"Region 06 AR, LA, NM, OK, TX"
10/19/2020,AR,1.07426913,72,"Region 06 AR, LA, NM, OK, TX"
10/20/2020,AR,1.073915799,71.5,"Region 06 AR, LA, NM, OK, TX"
10/21/2020,AR,1.075422655,72,"Region 06 AR, LA, NM, OK, TX"
10/22/2020,AR,1.081192831,72.5,"Region 06 AR, LA, NM, OK, TX"
10/23/2020,AR,1.077796851,64.5,"Region 06 AR, LA, NM, OK, TX"
10/24/2020,AR,1.077375148,48.5,"Region 06 AR, LA, NM, OK, TX"
10/25/2020,AR,1.07594822,50,"Region 06 AR, LA, NM, OK, TX"
10/26/2020,AR,1.076138082,50.5,"Region 06 AR, LA, NM, OK, TX"
10/27/2020,AR,1.076764445,47,"Region 06 AR, LA, NM, OK, TX"
10/28/2020,AR,1.072772853,50.5,"Region 06 AR, LA, NM, OK, TX"
10/29/2020,AR,1.076202414,47.5,"Region 06 AR, LA, NM, OK, TX"
10/30/2020,AR,1.074435691,49,"Region 06 AR, LA, NM, OK, TX"
10/31/2020,AR,1.073108384,51,"Region 06 AR, LA, NM, OK, TX"
4/1/2020,AZ,1.064728132,72.5,"Region 09 AZ, CA, HI, NV"
4/2/2020,AZ,1.053206345,71,"Region 09 AZ, CA, HI, NV"
4/3/2020,AZ,1.042496305,70.5,"Region 09 AZ, CA, HI, NV"
4/4/2020,AZ,1.032457652,70.5,"Region 09 AZ, CA, HI, NV"
4/5/2020,AZ,1.023575591,72,"Region 09 AZ, CA, HI, NV"
4/6/2020,AZ,1.01598117,71.5,"Region 09 AZ, CA, HI, NV"
4/7/2020,AZ,1.008925768,70,"Region 09 AZ, CA, HI, NV"
4/8/2020,AZ,1.004297224,70.5,"Region 09 AZ, CA, HI, NV"
