ds,y
7/7/2018,49
7/8/2018,41
7/9/2018,45
7/10/2018,50
7/11/2018,50
7/12/2018,48
7/13/2018,37
7/14/2018,46
7/15/2018,48
7/16/2018,49
7/17/2018,48
7/18/2018,49
7/19/2018,47
7/20/2018,51
7/21/2018,56
7/22/2018,54
7/23/2018,41
7/24/2018,28
7/25/2018,40
7/26/2018,46
7/27/2018,48
7/28/2018,45
7/29/2018,47
7/30/2018,46
7/31/2018,28
8/1/2018,38
8/2/2018,40
8/3/2018,38
8/4/2018,48
8/5/2018,32
8/6/2018,37
8/7/2018,38
8/8/2018,42
8/9/2018,19
8/10/2018,32
8/11/2018,36
8/12/2018,28
8/13/2018,31
8/14/2018,26
8/15/2018,33
8/16/2018,44
8/17/2018,31
8/18/2018,42
8/19/2018,42
8/20/2018,41
8/21/2018,42
8/22/2018,43
8/23/2018,35
8/24/2018,42
8/25/2018,35
8/26/2018,44
8/27/2018,36
8/28/2018,31
8/29/2018,39
8/30/2018,30
8/31/2018,30
9/1/2018,47
9/2/2018,42
9/3/2018,31
9/4/2018,26
9/5/2018,36
9/6/2018,36
9/7/2018,30
9/8/2018,39
9/9/2018,20
9/10/2018,43
9/11/2018,30
9/12/2018,26
9/13/2018,33
9/14/2018,35
9/15/2018,33
9/16/2018,38
9/17/2018,33
9/18/2018,37
9/19/2018,36
9/20/2018,33
9/21/2018,29
9/22/2018,34
9/23/2018,30
9/24/2018,42
9/25/2018,35
9/26/2018,35
9/27/2018,33
9/28/2018,40
9/29/2018,24
9/30/2018,39
10/1/2018,40
10/2/2018,47
10/3/2018,32
10/4/2018,33
10/5/2018,37
10/6/2018,43
10/7/2018,43
10/8/2018,40
10/9/2018,40
10/10/2018,32
10/11/2018,47
10/12/2018,33
10/13/2018,48
10/14/2018,37
10/15/2018,39
10/16/2018,32
10/17/2018,38
10/18/2018,30
10/19/2018,27
10/20/2018,29
10/21/2018,37
10/22/2018,41
10/23/2018,43
10/24/2018,48
10/25/2018,37
10/26/2018,30
10/27/2018,41
10/28/2018,42
10/29/2018,41
10/30/2018,29
10/31/2018,34
11/1/2018,44
11/2/2018,27
11/3/2018,43
11/4/2018,41
11/5/2018,33
11/6/2018,45
11/7/2018,33
11/8/2018,45
11/9/2018,37
11/10/2018,39
11/11/2018,56
11/12/2018,46
11/13/2018,43
11/14/2018,35
11/15/2018,41
11/16/2018,35
11/17/2018,40
11/18/2018,37
11/19/2018,42
11/20/2018,39
11/21/2018,42
11/22/2018,42
11/23/2018,59
11/24/2018,52
11/25/2018,48
11/26/2018,39
11/27/2018,37
11/28/2018,32
11/29/2018,34
11/30/2018,31
12/1/2018,41
12/2/2018,51
12/3/2018,51
12/4/2018,50
12/5/2018,28
12/6/2018,39
12/7/2018,44
12/8/2018,41
12/9/2018,44
12/10/2018,40
12/11/2018,31
12/12/2018,40
12/13/2018,26
12/14/2018,48
12/15/2018,42
12/16/2018,34
12/17/2018,36
12/18/2018,37
12/19/2018,51
12/20/2018,49
12/21/2018,38
12/22/2018,40
12/23/2018,35
12/24/2018,43
12/25/2018,65
12/26/2018,70
12/27/2018,56
12/28/2018,57
12/29/2018,62
12/30/2018,77
12/31/2018,40
1/1/2019,54
1/2/2019,46
1/3/2019,30
1/4/2019,43
1/5/2019,31
1/6/2019,27
1/7/2019,26
1/8/2019,36
1/9/2019,36
1/10/2019,27
1/11/2019,31
1/12/2019,31
1/13/2019,30
1/14/2019,31
1/15/2019,30
1/16/2019,23
1/17/2019,34
1/18/2019,46
1/19/2019,35
1/20/2019,28
1/21/2019,48
1/22/2019,31
1/23/2019,38
1/24/2019,42
1/25/2019,37
1/26/2019,47
1/27/2019,22
1/28/2019,27
1/29/2019,34
1/30/2019,37
1/31/2019,37
2/1/2019,33
2/2/2019,35
2/3/2019,48
2/4/2019,34
2/5/2019,34
2/6/2019,42
2/7/2019,45
2/8/2019,28
2/9/2019,44
2/10/2019,64
2/11/2019,41
2/12/2019,38
2/13/2019,34
2/14/2019,32
2/15/2019,36
2/16/2019,50
2/17/2019,51
2/18/2019,45
2/19/2019,36
2/20/2019,32
2/21/2019,45
2/22/2019,27
2/23/2019,44
2/24/2019,37
2/25/2019,43
2/26/2019,34
2/27/2019,45
2/28/2019,37
3/1/2019,30
3/2/2019,36
3/3/2019,48
3/4/2019,35
3/5/2019,37
3/6/2019,32
3/7/2019,32
3/8/2019,51
3/9/2019,56
3/10/2019,45
3/11/2019,47
3/12/2019,50
3/13/2019,43
3/14/2019,33
3/15/2019,39
3/16/2019,42
3/17/2019,34
3/18/2019,36
3/19/2019,41
3/20/2019,41
3/21/2019,40
3/22/2019,48
3/23/2019,42
3/24/2019,35
3/25/2019,46
3/26/2019,40
3/27/2019,43
3/28/2019,51
3/29/2019,40
3/30/2019,38
3/31/2019,37
4/1/2019,45
4/2/2019,40
4/3/2019,37
4/4/2019,40
4/5/2019,37
4/6/2019,35
4/7/2019,44
4/8/2019,40
4/9/2019,35
4/10/2019,37
4/11/2019,31
4/12/2019,26
4/13/2019,36
4/14/2019,53
4/15/2019,44
4/16/2019,45
4/17/2019,49
4/18/2019,35
4/19/2019,44
4/20/2019,45
4/21/2019,51
4/22/2019,53
4/23/2019,40
4/24/2019,42
4/25/2019,44
4/26/2019,37
4/27/2019,43
4/28/2019,52
4/29/2019,45
4/30/2019,34
5/1/2019,37
5/2/2019,38
5/3/2019,37
5/4/2019,40
5/5/2019,39
5/6/2019,39
5/7/2019,35
5/8/2019,28
5/9/2019,28
5/10/2019,42
5/11/2019,38
5/12/2019,30
5/13/2019,30
5/14/2019,37
5/15/2019,28
5/16/2019,35
5/17/2019,28
5/18/2019,34
5/19/2019,33
5/20/2019,30
5/21/2019,30
5/22/2019,41
5/23/2019,30
5/24/2019,27
5/25/2019,41
5/26/2019,51
5/27/2019,47
5/28/2019,37
5/29/2019,42
5/30/2019,34
5/31/2019,29
6/1/2019,47
6/2/2019,29
6/3/2019,36
6/4/2019,28
6/5/2019,26
6/6/2019,37
6/7/2019,32
6/8/2019,38
6/9/2019,33
6/10/2019,31
6/11/2019,44
6/12/2019,26
6/13/2019,32
6/14/2019,30
6/15/2019,32
6/16/2019,36
6/17/2019,27
6/18/2019,31
6/19/2019,34
6/20/2019,36
6/21/2019,41
6/22/2019,40
6/23/2019,46
6/24/2019,27
6/25/2019,29
6/26/2019,38
6/27/2019,35
6/28/2019,29
6/29/2019,34
6/30/2019,37
7/1/2019,31
7/2/2019,42
7/3/2019,30
7/4/2019,37
7/5/2019,51
7/6/2019,48
7/7/2019,54
7/8/2019,40
7/9/2019,42
7/10/2019,43
7/11/2019,40
7/12/2019,35
7/13/2019,53
7/14/2019,35
7/15/2019,32
7/16/2019,43
7/17/2019,23
7/18/2019,24
7/19/2019,38
7/20/2019,42
7/21/2019,38
7/22/2019,33
7/23/2019,35
7/24/2019,28
7/25/2019,44
7/26/2019,33
7/27/2019,60
7/28/2019,29
7/29/2019,30
7/30/2019,34
7/31/2019,25
8/1/2019,39
8/2/2019,20
8/3/2019,36
8/4/2019,40
8/5/2019,30
8/6/2019,27
8/7/2019,35
8/8/2019,29
8/9/2019,31
8/10/2019,38
8/11/2019,28
8/12/2019,28
8/13/2019,31
8/14/2019,23
8/15/2019,34
8/16/2019,32
8/17/2019,34
8/18/2019,36
8/19/2019,33
8/20/2019,36
8/21/2019,35
8/22/2019,22
8/23/2019,28
8/24/2019,36
8/25/2019,33
8/26/2019,36
8/27/2019,28
8/28/2019,31
8/29/2019,42
8/30/2019,28
8/31/2019,27
9/1/2019,26
9/2/2019,36
9/3/2019,24
9/4/2019,19
9/5/2019,20
9/6/2019,27
9/7/2019,33
9/8/2019,22
9/9/2019,30
9/10/2019,25
9/11/2019,29
9/12/2019,22
9/13/2019,22
9/14/2019,23
9/15/2019,35
9/16/2019,30
9/17/2019,28
9/18/2019,20
9/19/2019,30
9/20/2019,25
9/21/2019,18
9/22/2019,30
9/23/2019,27
9/24/2019,39
9/25/2019,29
9/26/2019,36
9/27/2019,34
9/28/2019,31
9/29/2019,29
9/30/2019,23
10/1/2019,33
10/2/2019,35
10/3/2019,37
10/4/2019,31
10/5/2019,25
10/6/2019,26
10/7/2019,30
10/8/2019,37
10/9/2019,41
10/10/2019,25
10/11/2019,24
10/12/2019,47
10/13/2019,32
10/14/2019,23
10/15/2019,28
10/16/2019,27
10/17/2019,26
10/18/2019,21
10/19/2019,29
10/20/2019,27
10/21/2019,31
10/22/2019,24
10/23/2019,26
10/24/2019,26
10/25/2019,34
10/26/2019,37
10/27/2019,24
10/28/2019,35
10/29/2019,32
10/30/2019,30
10/31/2019,30
11/1/2019,42
11/2/2019,34
11/3/2019,46
11/4/2019,52
11/5/2019,45
11/6/2019,41
11/7/2019,46
11/8/2019,49
11/9/2019,38
11/10/2019,40
11/11/2019,33
11/12/2019,36
11/13/2019,29
11/14/2019,39
11/15/2019,39
11/16/2019,46
11/17/2019,53
11/18/2019,46
11/19/2019,33
11/20/2019,34
11/21/2019,29
11/22/2019,37
11/23/2019,50
11/24/2019,58
11/25/2019,34
11/26/2019,55
11/27/2019,32
11/28/2019,47
11/29/2019,56
11/30/2019,62
12/1/2019,56
12/2/2019,45
12/3/2019,44
12/4/2019,52
12/5/2019,48
12/6/2019,39
12/7/2019,34
12/8/2019,45
12/9/2019,50
12/10/2019,46
12/11/2019,42
12/12/2019,49
12/13/2019,47
12/14/2019,40
12/15/2019,56
12/16/2019,47
12/17/2019,56
12/18/2019,36
12/19/2019,43
12/20/2019,49
12/21/2019,67
12/22/2019,54
12/23/2019,68
12/24/2019,57
12/25/2019,64
12/26/2019,68
12/27/2019,69
12/28/2019,63
12/29/2019,62
12/30/2019,61
12/31/2019,66
1/1/2020,43
1/2/2020,67
1/3/2020,60
1/4/2020,50
1/5/2020,42
1/6/2020,40
1/7/2020,39
1/8/2020,35
1/9/2020,35
1/10/2020,29
1/11/2020,40
1/12/2020,37
1/13/2020,51
1/14/2020,50
1/15/2020,46
1/16/2020,33
1/17/2020,30
1/18/2020,46
1/19/2020,56
1/20/2020,39
1/21/2020,52
1/22/2020,34
1/23/2020,46
1/24/2020,35
1/25/2020,52
1/26/2020,40
1/27/2020,58
1/28/2020,45
1/29/2020,48
1/30/2020,46
1/31/2020,46
2/1/2020,0
2/2/2020,0
2/3/2020,0
2/4/2020,0
2/5/2020,0
2/6/2020,0
2/7/2020,0
2/8/2020,0
2/9/2020,0
2/10/2020,0
2/11/2020,0
2/12/2020,0
2/13/2020,0
2/14/2020,0
2/15/2020,0
2/16/2020,0
2/17/2020,0
2/18/2020,0
2/19/2020,0
2/20/2020,0
2/21/2020,0
2/22/2020,0
2/23/2020,0
2/24/2020,0
2/25/2020,0
2/26/2020,0
2/27/2020,0
2/28/2020,0
2/29/2020,0
3/1/2020,0
3/2/2020,0
3/3/2020,0
3/4/2020,0
3/5/2020,0
3/6/2020,0
3/7/2020,0
3/8/2020,0
3/9/2020,0
3/10/2020,0
3/11/2020,0
3/12/2020,0
3/13/2020,0
3/14/2020,0
3/15/2020,0
3/16/2020,0
3/17/2020,0
3/18/2020,0
3/19/2020,0
3/20/2020,0
3/21/2020,0
3/22/2020,0
3/23/2020,0
3/24/2020,0
3/25/2020,0
3/26/2020,0
3/27/2020,0
3/28/2020,0
3/29/2020,0
3/30/2020,0
3/31/2020,0
4/1/2020,0
4/2/2020,0
4/3/2020,0
4/4/2020,0
4/5/2020,0
4/6/2020,0
4/7/2020,0
4/8/2020,0
4/9/2020,0
4/10/2020,0
4/11/2020,0
4/12/2020,0
4/13/2020,0
4/14/2020,0
4/15/2020,0
4/16/2020,0
4/17/2020,0
4/18/2020,0
4/19/2020,0
4/20/2020,0
4/21/2020,0
4/22/2020,0
4/23/2020,0
4/24/2020,0
4/25/2020,0
4/26/2020,0
4/27/2020,0
4/28/2020,0
4/29/2020,0
4/30/2020,0
5/1/2020,0
5/2/2020,0
5/3/2020,0
5/4/2020,0
5/5/2020,0
5/6/2020,0
5/7/2020,0
5/8/2020,0
5/9/2020,0
5/10/2020,0
5/11/2020,0
5/12/2020,0
5/13/2020,0
5/14/2020,0
5/15/2020,0
5/16/2020,0
5/17/2020,0
5/18/2020,0
5/19/2020,0
5/20/2020,0
5/21/2020,0
5/22/2020,0
5/23/2020,0
5/24/2020,0
5/25/2020,0
5/26/2020,0
5/27/2020,0
5/28/2020,0
5/29/2020,0
5/30/2020,0
5/31/2020,0
6/1/2020,0
6/2/2020,0
6/3/2020,0
6/4/2020,0
6/5/2020,0
6/6/2020,0
6/7/2020,0
6/8/2020,0
6/9/2020,0
6/10/2020,0
6/11/2020,0
6/12/2020,0
6/13/2020,0
6/14/2020,0
6/15/2020,0
6/16/2020,0
6/17/2020,0
6/18/2020,0
6/19/2020,0
6/20/2020,0
6/21/2020,0
6/22/2020,0
6/23/2020,0
6/24/2020,0
6/25/2020,0
6/26/2020,0
6/27/2020,0
6/28/2020,0
6/29/2020,0
6/30/2020,0
7/1/2020,0
7/2/2020,0
7/3/2020,0
7/4/2020,0
7/5/2020,0
7/6/2020,0
7/7/2020,0
7/8/2020,0
7/9/2020,0
7/10/2020,0
7/11/2020,0
7/12/2020,0
7/13/2020,0
7/14/2020,0
7/15/2020,0
7/16/2020,0
7/17/2020,0
7/18/2020,0
7/19/2020,0
7/20/2020,0
7/21/2020,0
7/22/2020,0
7/23/2020,0
7/24/2020,0
7/25/2020,0
7/26/2020,0
7/27/2020,0
7/28/2020,0
7/29/2020,0
7/30/2020,0
7/31/2020,0
8/1/2020,0
8/2/2020,0
8/3/2020,0
8/4/2020,0
8/5/2020,0
8/6/2020,0
8/7/2020,0
8/8/2020,0
8/9/2020,0
8/10/2020,0
8/11/2020,0
8/12/2020,0
8/13/2020,0
8/14/2020,0
8/15/2020,0
8/16/2020,0
8/17/2020,0
8/18/2020,0
8/19/2020,0
8/20/2020,0
8/21/2020,0
8/22/2020,0
8/23/2020,0
8/24/2020,0
8/25/2020,0
8/26/2020,0
8/27/2020,0
8/28/2020,0
8/29/2020,0
8/30/2020,0
8/31/2020,0
9/1/2020,0
9/2/2020,0
9/3/2020,0
9/4/2020,0
9/5/2020,0
9/6/2020,0
9/7/2020,0
9/8/2020,0
9/9/2020,0
9/10/2020,0
9/11/2020,0
9/12/2020,0
9/13/2020,0
9/14/2020,0
9/15/2020,0
9/16/2020,0
9/17/2020,0
9/18/2020,0
9/19/2020,0
9/20/2020,0
9/21/2020,0
9/22/2020,0
9/23/2020,0
9/24/2020,0
9/25/2020,0
9/26/2020,0
9/27/2020,0
9/28/2020,0
9/29/2020,0
9/30/2020,0
10/1/2020,14
10/2/2020,25
10/3/2020,20
10/4/2020,25
10/5/2020,18
10/6/2020,19
10/7/2020,17
10/8/2020,20
10/9/2020,17
10/10/2020,20
10/11/2020,11
10/12/2020,25
10/13/2020,22
10/14/2020,14
10/15/2020,15
10/16/2020,17
10/17/2020,24
10/18/2020,27
10/19/2020,15
10/20/2020,20
10/21/2020,16
10/22/2020,15
10/23/2020,17
10/24/2020,15
10/25/2020,19
10/26/2020,16
10/27/2020,16
10/28/2020,17
10/29/2020,25
10/30/2020,20
10/31/2020,21
11/1/2020,24
11/2/2020,19
11/3/2020,17
11/4/2020,27
11/5/2020,14
11/6/2020,14
11/7/2020,17
11/8/2020,16
11/9/2020,12
11/10/2020,15
11/11/2020,14
11/12/2020,24
11/13/2020,21
11/14/2020,26
11/15/2020,17
11/16/2020,16
11/17/2020,23
11/18/2020,8
11/19/2020,28
11/20/2020,22
11/21/2020,14
11/22/2020,23
11/23/2020,23
11/24/2020,9
11/25/2020,14
11/26/2020,19
11/27/2020,24
11/28/2020,21
11/29/2020,17
11/30/2020,18
12/1/2020,15
12/2/2020,11
12/3/2020,14
12/4/2020,16
12/5/2020,19
12/6/2020,19
12/7/2020,22
12/8/2020,16
12/9/2020,15
12/10/2020,20
12/11/2020,26
12/12/2020,21
12/13/2020,26
12/14/2020,27
12/15/2020,13
12/16/2020,18
12/17/2020,15
12/18/2020,12
12/19/2020,23
12/20/2020,11
12/21/2020,19
12/22/2020,21
12/23/2020,15
12/24/2020,12
12/25/2020,25
12/26/2020,21
12/27/2020,11
12/28/2020,24
12/29/2020,22
12/30/2020,18
12/31/2020,19
1/1/2021,29
1/2/2021,27
1/3/2021,15
1/4/2021,21
1/5/2021,36
1/6/2021,22
1/7/2021,19
1/8/2021,20
1/9/2021,13
1/10/2021,20
1/11/2021,14
1/12/2021,21
1/13/2021,21
1/14/2021,16
1/15/2021,26
1/16/2021,29
1/17/2021,18
1/18/2021,15
1/19/2021,17
1/20/2021,14
1/21/2021,15
1/22/2021,26
1/23/2021,15
1/24/2021,37
1/25/2021,22
1/26/2021,19
1/27/2021,28
1/28/2021,17
1/29/2021,20
1/30/2021,23
1/31/2021,31
2/1/2021,16
2/2/2021,21
2/3/2021,21
2/4/2021,19
2/5/2021,22
2/6/2021,17
2/7/2021,25
2/8/2021,25
2/9/2021,26
2/10/2021,24
2/11/2021,20
2/12/2021,25
2/13/2021,29
2/14/2021,23
2/15/2021,31
2/16/2021,35
2/17/2021,26
2/18/2021,26
2/19/2021,22
2/20/2021,27
2/21/2021,24
2/22/2021,20
2/23/2021,15
2/24/2021,19
2/25/2021,16
2/26/2021,16
2/27/2021,28
2/28/2021,31
3/1/2021,23
3/2/2021,19
3/3/2021,32
3/4/2021,30
3/5/2021,27
3/6/2021,29
3/7/2021,27
3/8/2021,15
3/9/2021,20
3/10/2021,17
3/11/2021,23
3/12/2021,29
3/13/2021,34
3/14/2021,34
3/15/2021,34
3/16/2021,23
3/17/2021,32
3/18/2021,33
3/19/2021,24
3/20/2021,39
3/21/2021,32
3/22/2021,41
3/23/2021,35
3/24/2021,45
3/25/2021,36
3/26/2021,31
3/27/2021,26
3/28/2021,46
3/29/2021,41
3/30/2021,32
3/31/2021,39
