,ds,y
3563,10/3/2019,161
3564,10/4/2019,136
3565,10/5/2019,127
3566,10/6/2019,147
3567,10/7/2019,169
3568,10/8/2019,188
3569,10/9/2019,158
3570,10/10/2019,164
3571,10/11/2019,160
3572,10/12/2019,112
3573,10/13/2019,157
3574,10/14/2019,183
3575,10/15/2019,147
3576,10/16/2019,149
3577,10/17/2019,133
3578,10/18/2019,169
3579,10/19/2019,134
3580,10/20/2019,141
3581,10/21/2019,163
3582,10/22/2019,156
3583,10/23/2019,146
3584,10/24/2019,161
3585,10/25/2019,158
3586,10/26/2019,134
3587,10/27/2019,117
3588,10/28/2019,165
3589,10/29/2019,145
3590,10/30/2019,162
3591,10/31/2019,159
3592,11/1/2019,138
3593,11/2/2019,140
3594,11/3/2019,147
3595,11/4/2019,176
3596,11/5/2019,159
3597,11/6/2019,150
3598,11/7/2019,183
3599,11/8/2019,167
3600,11/9/2019,140
3601,11/10/2019,142
3602,11/11/2019,177
3603,11/12/2019,154
3604,11/13/2019,149
3605,11/14/2019,150
3606,11/15/2019,129
3607,11/16/2019,116
3608,11/17/2019,139
3609,11/18/2019,174
3610,11/19/2019,141
3611,11/20/2019,168
3612,11/21/2019,142
3613,11/22/2019,160
3614,11/23/2019,132
3615,11/24/2019,144
3616,11/25/2019,165
3617,11/26/2019,142
3618,11/27/2019,145
3619,11/28/2019,124
3620,11/29/2019,169
3621,11/30/2019,161
3622,12/1/2019,168
3623,12/2/2019,186
3624,12/3/2019,162
3625,12/4/2019,153
3626,12/5/2019,152
3627,12/6/2019,163
3628,12/7/2019,141
3629,12/8/2019,144
3630,12/9/2019,167
3631,12/10/2019,156
3632,12/11/2019,168
3633,12/12/2019,140
3634,12/13/2019,157
3635,12/14/2019,133
3636,12/15/2019,142
3637,12/16/2019,174
3638,12/17/2019,162
3639,12/18/2019,133
3640,12/19/2019,127
3641,12/20/2019,145
3642,12/21/2019,133
3643,12/22/2019,162
3644,12/23/2019,154
3645,12/24/2019,122
3646,12/25/2019,139
3647,12/26/2019,181
3648,12/27/2019,200
3649,12/28/2019,173
3650,12/29/2019,162
3651,12/30/2019,188
3652,12/31/2019,131
